,count,Hour,Day,Month,Year,atemp,humidity,temp,windspeed,Day_Name,workingday,holiday,season
2016-09-23 22:00:00-04:00,334,22,23,9,2016,24.58,72.0,24.21,2.67,Friday,1,0,3
2016-09-23 23:00:00-04:00,291,23,23,9,2016,23.8,76.0,23.43,3.05,Friday,1,0,3
2016-09-24 00:00:00-04:00,194,0,24,9,2016,23.34,78.0,22.96,3.98,Saturday,0,1,3
2016-09-24 01:00:00-04:00,103,1,24,9,2016,22.66,80.0,22.28,2.73,Saturday,0,1,3
2016-09-24 02:00:00-04:00,61,2,24,9,2016,22.0,82.0,21.65,2.8,Saturday,0,1,3
2016-09-24 03:00:00-04:00,37,3,24,9,2016,21.49,83.0,21.16,2.27,Saturday,0,1,3
2016-09-24 04:00:00-04:00,12,4,24,9,2016,20.82,85.0,20.49,1.24,Saturday,0,1,3
2016-09-24 05:00:00-04:00,22,5,24,9,2016,20.79,85.0,20.48,0.91,Saturday,0,1,3
2016-09-24 06:00:00-04:00,55,6,24,9,2016,20.77,84.0,20.47,2.46,Saturday,0,1,3
2016-09-24 07:00:00-04:00,192,7,24,9,2016,20.65,84.0,20.38,2.74,Saturday,0,1,3
2016-09-24 08:00:00-04:00,406,8,24,9,2016,20.97,84.0,20.65,3.27,Saturday,0,1,3
2016-09-24 09:00:00-04:00,701,9,24,9,2016,22.5,80.0,22.13,5.93,Saturday,0,1,3
2016-09-24 10:00:00-04:00,866,10,24,9,2016,23.61,76.0,23.24,6.21,Saturday,0,1,3
2016-09-24 11:00:00-04:00,956,11,24,9,2016,23.35,76.0,23.01,5.36,Saturday,0,1,3
2016-09-24 12:00:00-04:00,1060,12,24,9,2016,23.1,77.0,22.76,4.87,Saturday,0,1,3
2016-09-24 13:00:00-04:00,1093,13,24,9,2016,22.74,78.0,22.42,4.16,Saturday,0,1,3
2016-09-24 14:00:00-04:00,1018,14,24,9,2016,22.24,78.0,21.95,5.2,Saturday,0,1,3
2016-09-24 15:00:00-04:00,1064,15,24,9,2016,21.65,78.0,21.42,4.86,Saturday,0,1,3
2016-09-24 16:00:00-04:00,997,16,24,9,2016,22.23,75.0,22.03,5.11,Saturday,0,1,3
2016-09-24 17:00:00-04:00,1011,17,24,9,2016,22.44,73.0,22.26,4.51,Saturday,0,1,3
2016-09-24 18:00:00-04:00,962,18,24,9,2016,21.97,73.0,21.82,3.07,Saturday,0,1,3
2016-09-24 19:00:00-04:00,647,19,24,9,2016,21.08,75.0,20.96,2.25,Saturday,0,1,3
2016-09-24 20:00:00-04:00,525,20,24,9,2016,19.9,79.0,19.8,2.39,Saturday,0,1,3
2016-09-24 21:00:00-04:00,443,21,24,9,2016,18.82,82.0,18.74,2.59,Saturday,0,1,3
2016-09-24 22:00:00-04:00,398,22,24,9,2016,18.21,84.0,18.15,2.6,Saturday,0,1,3
2016-09-24 23:00:00-04:00,283,23,24,9,2016,17.38,86.0,17.35,1.52,Saturday,0,1,3
2016-09-25 00:00:00-04:00,205,0,25,9,2016,16.81,87.0,16.81,0.99,Sunday,0,1,3
2016-09-25 01:00:00-04:00,184,1,25,9,2016,16.39,88.0,16.39,0.91,Sunday,0,1,3
2016-09-25 02:00:00-04:00,100,2,25,9,2016,16.02,88.0,16.02,1.01,Sunday,0,1,3
2016-09-25 03:00:00-04:00,35,3,25,9,2016,15.22,91.0,15.22,1.24,Sunday,0,1,3
2016-09-25 04:00:00-04:00,22,4,25,9,2016,15.28,85.0,15.28,4.75,Sunday,0,1,3
2016-09-25 05:00:00-04:00,24,5,25,9,2016,14.18,84.0,14.18,2.79,Sunday,0,1,3
2016-09-25 06:00:00-04:00,33,6,25,9,2016,13.72,80.0,13.72,2.83,Sunday,0,1,3
2016-09-25 07:00:00-04:00,102,7,25,9,2016,12.87,80.0,12.87,2.28,Sunday,0,1,3
2016-09-25 08:00:00-04:00,275,8,25,9,2016,13.09,79.0,13.09,2.45,Sunday,0,1,3
2016-09-25 09:00:00-04:00,494,9,25,9,2016,15.05,69.0,15.05,4.83,Sunday,0,1,3
2016-09-25 10:00:00-04:00,764,10,25,9,2016,17.06,57.99999999999999,17.06,4.29,Sunday,0,1,3
2016-09-25 11:00:00-04:00,1041,11,25,9,2016,18.64,51.0,18.64,3.7,Sunday,0,1,3
2016-09-25 12:00:00-04:00,1069,12,25,9,2016,20.29,46.0,20.29,3.63,Sunday,0,1,3
2016-09-25 13:00:00-04:00,1044,13,25,9,2016,21.29,44.0,21.29,3.27,Sunday,0,1,3
2016-09-25 14:00:00-04:00,1096,14,25,9,2016,21.87,44.0,21.87,2.92,Sunday,0,1,3
2016-09-25 15:00:00-04:00,1011,15,25,9,2016,22.38,44.0,22.38,2.67,Sunday,0,1,3
2016-09-25 16:00:00-04:00,1068,16,25,9,2016,23.04,44.0,23.04,2.65,Sunday,0,1,3
2016-09-25 17:00:00-04:00,915,17,25,9,2016,22.51,47.0,22.51,5.07,Sunday,0,1,3
2016-09-25 18:00:00-04:00,859,18,25,9,2016,21.56,52.0,21.56,4.95,Sunday,0,1,3
2016-09-25 19:00:00-04:00,643,19,25,9,2016,20.11,57.99999999999999,20.11,3.52,Sunday,0,1,3
2016-09-25 20:00:00-04:00,379,20,25,9,2016,18.35,66.0,18.35,3.33,Sunday,0,1,3
2016-09-25 21:00:00-04:00,305,21,25,9,2016,17.64,68.0,17.64,3.12,Sunday,0,1,3
2016-09-25 22:00:00-04:00,183,22,25,9,2016,16.77,70.0,16.77,1.71,Sunday,0,1,3
2016-09-25 23:00:00-04:00,98,23,25,9,2016,16.24,72.0,16.24,1.55,Sunday,0,1,3
2016-10-01 00:00:00-04:00,103,0,1,10,2016,17.45,93.0,17.24,5.84,Saturday,0,1,4
2016-10-01 01:00:00-04:00,63,1,1,10,2016,17.39,93.0,17.18,4.69,Saturday,0,1,4
2016-10-01 02:00:00-04:00,33,2,1,10,2016,17.35,93.0,17.14,5.06,Saturday,0,1,4
2016-10-01 03:00:00-04:00,23,3,1,10,2016,17.3,93.0,17.1,3.84,Saturday,0,1,4
2016-10-01 04:00:00-04:00,11,4,1,10,2016,17.17,94.0,16.97,4.39,Saturday,0,1,4
2016-10-01 05:00:00-04:00,15,5,1,10,2016,17.13,94.0,16.93,3.71,Saturday,0,1,4
2016-10-01 06:00:00-04:00,42,6,1,10,2016,17.13,94.0,16.93,4.4,Saturday,0,1,4
2016-10-01 07:00:00-04:00,115,7,1,10,2016,17.1,94.0,16.9,4.9,Saturday,0,1,4
2016-10-01 08:00:00-04:00,146,8,1,10,2016,17.04,94.0,16.84,4.43,Saturday,0,1,4
2016-10-01 09:00:00-04:00,174,9,1,10,2016,17.03,94.0,16.84,3.09,Saturday,0,1,4
2016-10-01 10:00:00-04:00,272,10,1,10,2016,17.28,93.0,17.07,2.37,Saturday,0,1,4
2016-10-01 11:00:00-04:00,477,11,1,10,2016,17.63,93.0,17.41,3.33,Saturday,0,1,4
2016-10-01 12:00:00-04:00,562,12,1,10,2016,18.04,93.0,17.79,3.99,Saturday,0,1,4
2016-10-01 13:00:00-04:00,416,13,1,10,2016,18.22,92.0,17.95,3.42,Saturday,0,1,4
2016-10-01 14:00:00-04:00,463,14,1,10,2016,18.53,93.0,18.23,3.9,Saturday,0,1,4
2016-10-01 15:00:00-04:00,625,15,1,10,2016,18.58,93.0,18.28,4.27,Saturday,0,1,4
2016-10-01 16:00:00-04:00,551,16,1,10,2016,18.67,93.0,18.36,3.25,Saturday,0,1,4
2016-10-01 17:00:00-04:00,632,17,1,10,2016,18.64,92.0,18.33,3.3,Saturday,0,1,4
2016-10-01 18:00:00-04:00,536,18,1,10,2016,18.7,92.0,18.39,4.05,Saturday,0,1,4
2016-10-01 19:00:00-04:00,449,19,1,10,2016,18.58,93.0,18.28,2.81,Saturday,0,1,4
2016-10-01 20:00:00-04:00,304,20,1,10,2016,18.29,93.0,17.99,3.5,Saturday,0,1,4
2016-10-01 21:00:00-04:00,248,21,1,10,2016,18.2,93.0,17.92,1.94,Saturday,0,1,4
2016-10-01 22:00:00-04:00,208,22,1,10,2016,18.15,94.0,17.86,3.12,Saturday,0,1,4
2016-10-01 23:00:00-04:00,161,23,1,10,2016,18.16,94.0,17.87,2.64,Saturday,0,1,4
2016-10-02 00:00:00-04:00,191,0,2,10,2016,18.12,94.0,17.83,2.68,Sunday,0,1,4
2016-10-02 01:00:00-04:00,102,1,2,10,2016,18.11,94.0,17.82,2.26,Sunday,0,1,4
2016-10-02 02:00:00-04:00,71,2,2,10,2016,18.14,94.0,17.84,2.32,Sunday,0,1,4
2016-10-02 03:00:00-04:00,36,3,2,10,2016,18.12,94.0,17.82,1.97,Sunday,0,1,4
2016-10-02 04:00:00-04:00,9,4,2,10,2016,18.01,94.0,17.73,1.86,Sunday,0,1,4
2016-10-02 05:00:00-04:00,5,5,2,10,2016,17.95,94.0,17.68,2.07,Sunday,0,1,4
2016-10-02 06:00:00-04:00,45,6,2,10,2016,17.9,94.0,17.63,1.65,Sunday,0,1,4
2016-10-02 07:00:00-04:00,93,7,2,10,2016,17.82,94.0,17.56,1.42,Sunday,0,1,4
2016-10-02 08:00:00-04:00,209,8,2,10,2016,17.9,94.0,17.63,2.19,Sunday,0,1,4
2016-10-02 09:00:00-04:00,406,9,2,10,2016,18.33,93.0,18.04,1.57,Sunday,0,1,4
2016-10-02 10:00:00-04:00,670,10,2,10,2016,18.86,92.0,18.55,2.25,Sunday,0,1,4
2016-10-02 11:00:00-04:00,791,11,2,10,2016,19.24,91.0,18.92,1.29,Sunday,0,1,4
2016-10-02 12:00:00-04:00,926,12,2,10,2016,20.04,88.0,19.71,1.35,Sunday,0,1,4
2016-10-02 13:00:00-04:00,892,13,2,10,2016,21.22,84.0,20.87,0.62,Sunday,0,1,4
2016-10-02 14:00:00-04:00,922,14,2,10,2016,22.08,80.0,21.76,0.87,Sunday,0,1,4
2016-10-02 15:00:00-04:00,948,15,2,10,2016,22.8,76.0,22.51,2.39,Sunday,0,1,4
2016-10-02 16:00:00-04:00,973,16,2,10,2016,23.27,72.0,23.03,1.57,Sunday,0,1,4
2016-10-02 17:00:00-04:00,898,17,2,10,2016,23.42,70.0,23.21,1.72,Sunday,0,1,4
2016-10-02 18:00:00-04:00,853,18,2,10,2016,22.8,73.0,22.57,2.46,Sunday,0,1,4
2016-10-02 19:00:00-04:00,588,19,2,10,2016,21.27,80.0,21.03,1.28,Sunday,0,1,4
2016-10-02 20:00:00-04:00,348,20,2,10,2016,20.11,84.0,19.87,1.86,Sunday,0,1,4
2016-10-02 21:00:00-04:00,209,21,2,10,2016,19.38,89.0,19.11,0.57,Sunday,0,1,4
2016-10-02 22:00:00-04:00,175,22,2,10,2016,19.46,89.0,19.17,1.08,Sunday,0,1,4
2016-10-02 23:00:00-04:00,84,23,2,10,2016,19.5,89.0,19.19,0.53,Sunday,0,1,4
2011-01-01 00:00:00,16,0,1,1,2011,14.395,81.0,9.84,0.0,Saturday,0,0,1
2011-01-01 01:00:00,40,1,1,1,2011,13.635,80.0,9.02,0.0,Saturday,0,0,1
2011-01-01 02:00:00,32,2,1,1,2011,13.635,80.0,9.02,0.0,Saturday,0,0,1
2011-01-01 03:00:00,13,3,1,1,2011,14.395,75.0,9.84,0.0,Saturday,0,0,1
2011-01-01 04:00:00,1,4,1,1,2011,14.395,75.0,9.84,0.0,Saturday,0,0,1
2011-01-01 05:00:00,1,5,1,1,2011,12.88,75.0,9.84,6.0032,Saturday,0,0,1
2011-01-01 06:00:00,2,6,1,1,2011,13.635,80.0,9.02,0.0,Saturday,0,0,1
2011-01-01 07:00:00,3,7,1,1,2011,12.88,86.0,8.2,0.0,Saturday,0,0,1
2011-01-01 08:00:00,8,8,1,1,2011,14.395,75.0,9.84,0.0,Saturday,0,0,1
2011-01-01 09:00:00,14,9,1,1,2011,17.425,76.0,13.12,0.0,Saturday,0,0,1
2011-01-01 10:00:00,36,10,1,1,2011,19.695,76.0,15.58,16.9979,Saturday,0,0,1
2011-01-01 11:00:00,56,11,1,1,2011,16.665,81.0,14.76,19.0012,Saturday,0,0,1
2011-01-01 12:00:00,84,12,1,1,2011,21.21,77.0,17.22,19.0012,Saturday,0,0,1
2011-01-01 13:00:00,94,13,1,1,2011,22.725,72.0,18.86,19.9995,Saturday,0,0,1
2011-01-01 14:00:00,106,14,1,1,2011,22.725,72.0,18.86,19.0012,Saturday,0,0,1
2011-01-01 15:00:00,110,15,1,1,2011,21.97,77.0,18.04,19.9995,Saturday,0,0,1
2011-01-01 16:00:00,93,16,1,1,2011,21.21,82.0,17.22,19.9995,Saturday,0,0,1
2011-01-01 17:00:00,67,17,1,1,2011,21.97,82.0,18.04,19.0012,Saturday,0,0,1
2011-01-01 18:00:00,35,18,1,1,2011,21.21,88.0,17.22,16.9979,Saturday,0,0,1
2011-01-01 19:00:00,37,19,1,1,2011,21.21,88.0,17.22,16.9979,Saturday,0,0,1
2011-01-01 20:00:00,36,20,1,1,2011,20.455,87.0,16.4,16.9979,Saturday,0,0,1
2011-01-01 21:00:00,34,21,1,1,2011,20.455,87.0,16.4,12.998,Saturday,0,0,1
2011-01-01 22:00:00,28,22,1,1,2011,20.455,94.0,16.4,15.0013,Saturday,0,0,1
2011-01-01 23:00:00,39,23,1,1,2011,22.725,88.0,18.86,19.9995,Saturday,0,0,1
2011-01-02 00:00:00,17,0,2,1,2011,22.725,88.0,18.86,19.9995,Sunday,0,0,1
2011-01-02 01:00:00,17,1,2,1,2011,21.97,94.0,18.04,16.9979,Sunday,0,0,1
2011-01-02 02:00:00,9,2,2,1,2011,21.21,100.0,17.22,19.0012,Sunday,0,0,1
2011-01-02 03:00:00,6,3,2,1,2011,22.725,94.0,18.86,12.998,Sunday,0,0,1
2011-01-02 04:00:00,3,4,2,1,2011,22.725,94.0,18.86,12.998,Sunday,0,0,1
2011-01-02 06:00:00,2,6,2,1,2011,21.21,77.0,17.22,19.9995,Sunday,0,0,1
2011-01-02 07:00:00,1,7,2,1,2011,20.455,76.0,16.4,12.998,Sunday,0,0,1
2011-01-02 08:00:00,8,8,2,1,2011,20.455,71.0,16.4,15.0013,Sunday,0,0,1
2011-01-02 09:00:00,20,9,2,1,2011,19.695,76.0,15.58,15.0013,Sunday,0,0,1
2011-01-02 10:00:00,53,10,2,1,2011,17.425,81.0,14.76,15.0013,Sunday,0,0,1
2011-01-02 11:00:00,70,11,2,1,2011,16.665,71.0,14.76,16.9979,Sunday,0,0,1
2011-01-02 12:00:00,93,12,2,1,2011,16.665,66.0,14.76,19.9995,Sunday,0,0,1
2011-01-02 13:00:00,75,13,2,1,2011,17.425,66.0,14.76,8.9981,Sunday,0,0,1
2011-01-02 14:00:00,59,14,2,1,2011,17.425,76.0,14.76,12.998,Sunday,0,0,1
2011-01-02 15:00:00,74,15,2,1,2011,16.665,81.0,13.94,11.0014,Sunday,0,0,1
2011-01-02 16:00:00,76,16,2,1,2011,16.665,71.0,13.94,11.0014,Sunday,0,0,1
2011-01-02 17:00:00,65,17,2,1,2011,16.665,57.0,13.94,12.998,Sunday,0,0,1
2011-01-02 18:00:00,53,18,2,1,2011,16.665,46.0,14.76,22.0028,Sunday,0,0,1
2011-01-02 19:00:00,30,19,2,1,2011,14.395,42.0,13.12,30.0026,Sunday,0,0,1
2011-01-02 20:00:00,22,20,2,1,2011,13.635,39.0,12.3,23.9994,Sunday,0,0,1
2011-01-02 21:00:00,31,21,2,1,2011,11.365,44.0,10.66,22.0028,Sunday,0,0,1
2011-01-02 22:00:00,9,22,2,1,2011,10.605,44.0,9.84,19.9995,Sunday,0,0,1
2011-01-02 23:00:00,8,23,2,1,2011,11.365,47.0,9.02,11.0014,Sunday,0,0,1
2011-01-03 00:00:00,5,0,3,1,2011,9.85,44.0,9.02,23.9994,Monday,1,0,1
2011-01-03 01:00:00,2,1,3,1,2011,8.335,44.0,8.2,27.9993,Monday,1,0,1
2011-01-03 04:00:00,1,4,3,1,2011,6.82,47.0,6.56,26.0027,Monday,1,0,1
2011-01-03 05:00:00,3,5,3,1,2011,6.82,47.0,6.56,19.0012,Monday,1,0,1
2011-01-03 06:00:00,30,6,3,1,2011,5.305,50.0,5.74,26.0027,Monday,1,0,1
2011-01-03 07:00:00,64,7,3,1,2011,6.82,50.0,5.74,12.998,Monday,1,0,1
2011-01-03 08:00:00,154,8,3,1,2011,6.06,50.0,5.74,19.0012,Monday,1,0,1
2011-01-03 09:00:00,88,9,3,1,2011,6.82,43.0,6.56,26.0027,Monday,1,0,1
2011-01-03 10:00:00,44,10,3,1,2011,8.335,43.0,7.38,16.9979,Monday,1,0,1
2011-01-03 11:00:00,51,11,3,1,2011,9.09,40.0,8.2,22.0028,Monday,1,0,1
2011-01-03 12:00:00,61,12,3,1,2011,10.605,35.0,9.02,19.9995,Monday,1,0,1
2011-01-03 13:00:00,61,13,3,1,2011,10.605,35.0,9.84,19.0012,Monday,1,0,1
2011-01-03 14:00:00,77,14,3,1,2011,12.12,30.0,10.66,19.0012,Monday,1,0,1
2011-01-03 15:00:00,72,15,3,1,2011,12.12,30.0,10.66,16.9979,Monday,1,0,1
2011-01-03 16:00:00,76,16,3,1,2011,12.12,30.0,10.66,16.9979,Monday,1,0,1
2011-01-03 17:00:00,157,17,3,1,2011,11.365,30.0,9.84,15.0013,Monday,1,0,1
2011-01-03 18:00:00,157,18,3,1,2011,12.88,32.0,9.84,7.0015,Monday,1,0,1
2011-01-03 19:00:00,110,19,3,1,2011,12.88,47.0,8.2,0.0,Monday,1,0,1
2011-01-03 20:00:00,52,20,3,1,2011,11.365,47.0,8.2,7.0015,Monday,1,0,1
2011-01-03 21:00:00,52,21,3,1,2011,9.85,64.0,7.38,8.9981,Monday,1,0,1
2011-01-03 22:00:00,20,22,3,1,2011,7.575,69.0,5.74,8.9981,Monday,1,0,1
2011-01-03 23:00:00,12,23,3,1,2011,10.605,55.0,7.38,7.0015,Monday,1,0,1
2011-01-04 00:00:00,5,0,4,1,2011,9.09,55.0,6.56,7.0015,Tuesday,1,0,1
2011-01-04 01:00:00,2,1,4,1,2011,9.09,59.0,6.56,7.0015,Tuesday,1,0,1
2011-01-04 02:00:00,1,2,4,1,2011,7.575,63.0,5.74,8.9981,Tuesday,1,0,1
2011-01-04 04:00:00,2,4,4,1,2011,9.09,63.0,5.74,6.0032,Tuesday,1,0,1
2011-01-04 05:00:00,4,5,4,1,2011,7.575,68.0,4.92,7.0015,Tuesday,1,0,1
2011-01-04 06:00:00,36,6,4,1,2011,7.575,74.0,4.92,7.0015,Tuesday,1,0,1
2011-01-04 07:00:00,94,7,4,1,2011,7.575,74.0,4.92,8.9981,Tuesday,1,0,1
2011-01-04 08:00:00,179,8,4,1,2011,7.575,69.0,5.74,11.0014,Tuesday,1,0,1
2011-01-04 09:00:00,100,9,4,1,2011,7.575,64.0,6.56,15.0013,Tuesday,1,0,1
2011-01-04 10:00:00,42,10,4,1,2011,6.82,69.0,6.56,22.0028,Tuesday,1,0,1
2011-01-04 11:00:00,57,11,4,1,2011,10.605,51.0,9.02,19.9995,Tuesday,1,0,1
2011-01-04 12:00:00,78,12,4,1,2011,11.365,51.0,9.02,11.0014,Tuesday,1,0,1
2011-01-04 13:00:00,97,13,4,1,2011,11.365,56.0,9.84,12.998,Tuesday,1,0,1
2011-01-04 14:00:00,63,14,4,1,2011,12.88,52.0,10.66,15.0013,Tuesday,1,0,1
2011-01-04 15:00:00,65,15,4,1,2011,13.635,52.0,11.48,16.9979,Tuesday,1,0,1
2011-01-04 16:00:00,83,16,4,1,2011,14.395,49.0,12.3,16.9979,Tuesday,1,0,1
2011-01-04 17:00:00,212,17,4,1,2011,13.635,48.0,11.48,15.0013,Tuesday,1,0,1
2011-01-04 18:00:00,182,18,4,1,2011,12.88,48.0,10.66,12.998,Tuesday,1,0,1
2011-01-04 19:00:00,112,19,4,1,2011,12.88,48.0,9.84,7.0015,Tuesday,1,0,1
2011-01-04 20:00:00,54,20,4,1,2011,12.88,48.0,9.84,7.0015,Tuesday,1,0,1
2011-01-04 21:00:00,48,21,4,1,2011,13.635,64.0,9.02,0.0,Tuesday,1,0,1
2011-01-04 22:00:00,35,22,4,1,2011,12.88,64.0,9.02,6.0032,Tuesday,1,0,1
2011-01-04 23:00:00,11,23,4,1,2011,11.365,69.0,8.2,6.0032,Tuesday,1,0,1
2011-01-05 00:00:00,6,0,5,1,2011,12.88,64.0,8.2,0.0,Wednesday,1,0,1
2011-01-05 01:00:00,6,1,5,1,2011,9.85,74.0,6.56,6.0032,Wednesday,1,0,1
2011-01-05 02:00:00,2,2,5,1,2011,9.85,74.0,6.56,6.0032,Wednesday,1,0,1
2011-01-05 04:00:00,2,4,5,1,2011,11.365,48.0,9.84,15.0013,Wednesday,1,0,1
2011-01-05 05:00:00,3,5,5,1,2011,11.365,47.0,9.02,11.0014,Wednesday,1,0,1
2011-01-05 06:00:00,33,6,5,1,2011,9.85,47.0,8.2,15.0013,Wednesday,1,0,1
2011-01-05 07:00:00,88,7,5,1,2011,9.09,43.0,7.38,12.998,Wednesday,1,0,1
2011-01-05 08:00:00,195,8,5,1,2011,9.09,40.0,8.2,19.9995,Wednesday,1,0,1
2011-01-05 09:00:00,115,9,5,1,2011,9.85,37.0,9.02,22.0028,Wednesday,1,0,1
2011-01-05 10:00:00,57,10,5,1,2011,9.85,37.0,9.02,22.0028,Wednesday,1,0,1
2011-01-05 11:00:00,46,11,5,1,2011,11.365,33.0,10.66,22.0028,Wednesday,1,0,1
2011-01-05 12:00:00,79,12,5,1,2011,11.365,33.0,10.66,22.0028,Wednesday,1,0,1
2011-01-05 13:00:00,71,13,5,1,2011,12.88,30.0,11.48,19.9995,Wednesday,1,0,1
2011-01-05 14:00:00,62,14,5,1,2011,14.395,28.0,12.3,12.998,Wednesday,1,0,1
2011-01-05 15:00:00,62,15,5,1,2011,14.395,28.0,12.3,12.998,Wednesday,1,0,1
2011-01-05 16:00:00,89,16,5,1,2011,15.91,28.0,12.3,6.0032,Wednesday,1,0,1
2011-01-05 17:00:00,190,17,5,1,2011,11.365,38.0,9.84,12.998,Wednesday,1,0,1
2011-01-05 18:00:00,169,18,5,1,2011,12.12,38.0,9.84,8.9981,Wednesday,1,0,1
2011-01-05 19:00:00,132,19,5,1,2011,12.88,38.0,9.84,7.0015,Wednesday,1,0,1
2011-01-05 20:00:00,89,20,5,1,2011,11.365,47.0,9.02,11.0014,Wednesday,1,0,1
2011-01-05 21:00:00,43,21,5,1,2011,9.85,51.0,8.2,12.998,Wednesday,1,0,1
2011-01-05 22:00:00,42,22,5,1,2011,9.85,55.0,7.38,8.9981,Wednesday,1,0,1
2011-01-05 23:00:00,19,23,5,1,2011,12.88,47.0,8.2,0.0,Wednesday,1,0,1
2011-01-06 00:00:00,11,0,6,1,2011,12.12,55.0,7.38,0.0,Thursday,1,0,1
2011-01-06 01:00:00,4,1,6,1,2011,11.365,64.0,6.56,0.0,Thursday,1,0,1
2011-01-06 02:00:00,2,2,6,1,2011,11.365,64.0,6.56,0.0,Thursday,1,0,1
2011-01-06 04:00:00,1,4,6,1,2011,9.85,64.0,6.56,6.0032,Thursday,1,0,1
2011-01-06 05:00:00,4,5,6,1,2011,9.09,69.0,5.74,6.0032,Thursday,1,0,1
2011-01-06 06:00:00,36,6,6,1,2011,8.335,63.0,5.74,7.0015,Thursday,1,0,1
2011-01-06 07:00:00,95,7,6,1,2011,11.365,59.0,6.56,0.0,Thursday,1,0,1
2011-01-06 08:00:00,219,8,6,1,2011,11.365,59.0,6.56,0.0,Thursday,1,0,1
2011-01-06 09:00:00,122,9,6,1,2011,12.12,51.0,7.38,0.0,Thursday,1,0,1
2011-01-06 10:00:00,45,10,6,1,2011,12.88,47.0,8.2,0.0,Thursday,1,0,1
2011-01-06 11:00:00,59,11,6,1,2011,12.88,44.0,9.02,6.0032,Thursday,1,0,1
2011-01-06 12:00:00,84,12,6,1,2011,14.395,35.0,10.66,0.0,Thursday,1,0,1
2011-01-06 13:00:00,67,13,6,1,2011,13.635,35.0,10.66,7.0015,Thursday,1,0,1
2011-01-06 14:00:00,70,14,6,1,2011,13.635,36.0,11.48,11.0014,Thursday,1,0,1
2011-01-06 15:00:00,62,15,6,1,2011,13.635,36.0,11.48,0.0,Thursday,1,0,1
2011-01-06 16:00:00,86,16,6,1,2011,12.88,38.0,10.66,11.0014,Thursday,1,0,1
2011-01-06 17:00:00,172,17,6,1,2011,11.365,51.0,9.02,11.0014,Thursday,1,0,1
2011-01-06 18:00:00,163,18,6,1,2011,11.365,51.0,9.02,8.9981,Thursday,1,0,1
2011-01-06 19:00:00,112,19,6,1,2011,12.88,55.0,9.02,6.0032,Thursday,1,0,1
2011-01-06 20:00:00,69,20,6,1,2011,10.605,51.0,8.2,11.0014,Thursday,1,0,1
2011-01-06 21:00:00,48,21,6,1,2011,10.605,55.0,9.02,15.0013,Thursday,1,0,1
2011-01-06 22:00:00,52,22,6,1,2011,10.605,51.0,9.02,19.0012,Thursday,1,0,1
2011-01-06 23:00:00,23,23,6,1,2011,9.85,59.0,8.2,12.998,Thursday,1,0,1
2011-01-07 00:00:00,17,0,7,1,2011,9.85,64.0,8.2,12.998,Friday,1,0,1
2011-01-07 01:00:00,7,1,7,1,2011,9.85,69.0,8.2,15.0013,Friday,1,0,1
2011-01-07 02:00:00,1,2,7,1,2011,9.85,69.0,8.2,15.0013,Friday,1,0,1
2011-01-07 04:00:00,1,4,7,1,2011,10.605,69.0,8.2,8.9981,Friday,1,0,1
2011-01-07 05:00:00,5,5,7,1,2011,13.635,55.0,9.02,0.0,Friday,1,0,1
2011-01-07 06:00:00,34,6,7,1,2011,12.88,69.0,8.2,0.0,Friday,1,0,1
2011-01-07 07:00:00,84,7,7,1,2011,10.605,69.0,8.2,8.9981,Friday,1,0,1
2011-01-07 08:00:00,210,8,7,1,2011,9.85,51.0,8.2,16.9979,Friday,1,0,1
2011-01-07 09:00:00,134,9,7,1,2011,9.09,47.0,8.2,19.9995,Friday,1,0,1
2011-01-07 10:00:00,63,10,7,1,2011,9.85,37.0,9.02,22.0028,Friday,1,0,1
2011-01-07 11:00:00,67,11,7,1,2011,9.85,40.0,8.2,15.0013,Friday,1,0,1
2011-01-07 12:00:00,59,12,7,1,2011,9.85,37.0,8.2,16.9979,Friday,1,0,1
2011-01-07 13:00:00,73,13,7,1,2011,9.09,37.0,8.2,19.0012,Friday,1,0,1
2011-01-07 14:00:00,50,14,7,1,2011,9.85,40.0,8.2,16.9979,Friday,1,0,1
2011-01-07 15:00:00,72,15,7,1,2011,10.605,37.0,8.2,11.0014,Friday,1,0,1
2011-01-07 16:00:00,87,16,7,1,2011,10.605,37.0,8.2,11.0014,Friday,1,0,1
2011-01-07 17:00:00,187,17,7,1,2011,12.88,37.0,8.2,0.0,Friday,1,0,1
2011-01-07 18:00:00,123,18,7,1,2011,11.365,40.0,8.2,6.0032,Friday,1,0,1
2011-01-07 19:00:00,95,19,7,1,2011,9.85,55.0,6.56,6.0032,Friday,1,0,1
2011-01-07 20:00:00,51,20,7,1,2011,10.605,47.0,7.38,7.0015,Friday,1,0,1
2011-01-07 21:00:00,39,21,7,1,2011,9.85,47.0,7.38,8.9981,Friday,1,0,1
2011-01-07 22:00:00,36,22,7,1,2011,9.85,43.0,7.38,11.0014,Friday,1,0,1
2011-01-07 23:00:00,15,23,7,1,2011,9.85,51.0,7.38,11.0014,Friday,1,0,1
2011-01-08 00:00:00,25,0,8,1,2011,9.85,51.0,7.38,11.0014,Saturday,0,0,1
2011-01-08 01:00:00,16,1,8,1,2011,10.605,55.0,7.38,6.0032,Saturday,0,0,1
2011-01-08 02:00:00,16,2,8,1,2011,12.12,55.0,7.38,0.0,Saturday,0,0,1
2011-01-08 03:00:00,7,3,8,1,2011,9.85,55.0,7.38,11.0014,Saturday,0,0,1
